h_l,u_l,h_r,u_r,flux_h,flux_hu
0.45710225396228177,-1.6189278994016525,0.3232021307470828,-0.2941963230103455,-0.1653425757789851,0.45121764832654276
0.8826908891921069,2.8567534833715102,0.0778320082597671,-3.1999412738968083,2.5223405778038908,11.021437775876155
2.481945208423799,3.6543428894838623,2.8387670715083373,0.15699382646451188,5.644443907869889,73.50579499380923
2.2512711366344256,0.03965021076121378,0.15341820040972276,2.126861637809522,3.172988695689074,14.966651657658034
0.19020587755637763,-1.0630831104080225,1.0139281138909315,-4.513036028893705,-4.575894108698014,25.68862105563485
0.2675501429602811,-2.0284764567408526,0.8776332198777116,-5.424330656851533,-4.760572780053993,29.597097211321106
1.0614087291256813,-4.834676266017618,1.320178744828544,-3.063939340396338,-4.079127965289926,20.921350908735192
0.807835248416327,1.6194815755269822,1.1518731083693408,-0.24558774624746627,0.1620009975955629,8.083148419321526
2.852386132132942,-4.247692381516352,1.6134691149535034,0.5820303316648257,-0.6247895103041009,7.341565301293406
0.013742581546045685,-2.003385772619633,1.47551336342259,1.4627270930266183,-0.8759002413673248,2.6901271791827193
2.4351966443080175,5.01787241659215,0.9841688174832804,-2.7934398677441443,11.032391744100726,91.87359265053539
1.865854784954717,-2.159436336621166,0.6757712203454167,5.181414044114751,0.9873987728616079,3.1561434089809435
0.34617584021922887,-3.1436271344164854,1.5769200945947541,-4.481994221754465,-7.067746752142192,43.86231732913516
2.903319407280111,0.17694504524651,2.536786993394919,-3.856296767550926,-5.715985225341755,81.69640371304686
1.434791540685994,-0.5335270651513486,2.9216135912735846,-1.2353838295353485,-5.684763148494734,39.48049380243703
1.2570345539490209,2.8002119396215566,1.7897513514890437,-1.033252994506224,0.38103498471521796,26.749990907161312
1.651803445848857,4.272836138379443,0.9778320872115244,4.5964888084697275,7.057885456922688,43.526615697100944
2.4762843520970312,3.611608845086695,2.647422912107047,4.757552779662805,9.145557929999455,62.13579633750243
1.7012761675152954,-5.4737818547813575,1.7407022866648196,1.777528261484261,-1.0175776269271766,3.34113403912397
0.6427829754767503,3.9069337242751603,0.6877144628382013,-3.7924443051080026,-0.1163426186762117,17.39893316259581
1.4654961723039026,-3.328587001916116,0.6440894567363109,-4.154885317125022,-2.6761178267087304,13.151733683655122
1.3609416371132732,5.06477872119642,0.9333835601476463,-5.799552285865713,1.7909024673213176,56.88674248091318
2.9773254377300744,-1.779018502536622,0.43202793604148515,-2.107445668799655,2.264498147191599,13.256939368488906
0.5095502283706682,3.215042351415523,1.787050780404809,5.061731813702615,1.6382255643851498,6.539207603309594
2.527062602689306,3.176479886506212,1.6306164424190563,1.7317164513936325,8.242138851763498,56.4440341510849
2.500522151195093,0.6192419005828365,2.7532726082641847,5.640312280944194,4.2901681469492745,23.210759783991122
1.5561388502952094,-3.8963932872407705,2.254688078293262,5.115829544522768,-0.07964956083425986,0.9155747437358079
1.432391651729039,-3.3321937372775636,0.39511046537136063,-5.671911871111658,-2.241031738940272,13.4758846948786
0.7798720986764008,5.947484917305646,0.49116238120068356,2.047910076275338,4.638277544305394,30.56626813947408
0.1412154711660314,2.955486649234172,0.5560560241157733,4.152315797014077,0.4173604396965189,1.3312180729951224
1.2831933458315337,5.736590174588933,2.6867619455778255,0.7868979547576285,4.740882726329467,54.09360153054883
0.3518326945249729,-4.10588081902881,0.35554075071374625,-1.0293785216441693,-0.40827408997958164,0.9722300574103261
1.2233746209246639,-2.2637314201488126,2.4614157469679308,3.9541921506139373,-0.42686328423299097,2.707899029484494
1.7599253354655633,3.4292125983298,2.6131150357977964,0.5502316712125546,3.0416663822629983,43.869356604099224
1.4782430192173095,-4.690191930518018,1.0602711056136132,-0.6591770925694316,-1.3417100378066285,4.822397977208225
2.060451332188798,-5.918866255232512,2.0091212926172184,-3.6436305013488197,-7.413670868014979,46.40281771078338
0.34032872855405316,-3.7463153988004194,0.987444246565021,2.8407885261195176,-0.14603527752538542,0.24685598326676067
1.9733454569210385,1.6233249429876198,0.5744791711607123,2.974222531889767,4.2739163307024475,22.2639032169141
0.7338063116552372,-2.7291242483066838,2.5213486541894667,4.482629271900226,-0.590016085296912,1.6884071038053552
2.0809292500107013,3.7994089746299484,2.758962411266751,-3.4668396557580774,-2.675308154490304,98.55880862749903
2.1783059512633973,3.149162252219817,2.58400344536292,2.987693649042905,6.419253442570977,45.66783335337283
0.6433658805798579,-4.502204989518782,2.0710203879834186,-3.004162872609491,-6.554116717435925,39.37182195357682
1.619574479818267,4.366869009457662,2.084039399862903,1.5662584841279439,6.022306903440948,45.00014105817388
1.3658134187632234,3.734207219698532,1.3990668185033543,3.6318588770808478,5.100230329106763,28.186003761956947
2.131880852157154,-5.973887077181868,1.4890396173506646,-3.1694677517860654,-4.773413209384295,25.799145693189462
1.9411521073080356,-5.0899807702153055,0.613789280295088,-4.937697408034417,-3.030705738392366,16.810720543940313
1.0325171604119632,-5.472157079714629,2.1691293457152647,-0.16525924571722928,-3.1254358989219564,14.668332497197252
0.08555911225436996,1.5997520003016663,2.461775400196544,0.17519233757314567,-3.394428295471098,16.37528257288001
1.480351754067875,4.362239820606061,0.7719902653766255,2.2527281522325717,6.457649370098915,38.907877677039124
0.2610794450055154,4.432172445137135,1.7803829050436475,2.7557925156132477,0.7510545658226628,5.679131951064243
0.09677334240410262,-3.8954919630807403,1.9704121026406145,-4.038525442055326,-7.976310019397865,51.15671535399481
1.6522213444500062,-1.912218235654519,2.8247298120702684,1.884821863811786,-1.7416119693952465,11.673014083569509
1.5718760941593297,-5.534429539682061,0.3171875859420118,0.7630963497590237,-0.036825470323049524,0.14079569788132498
1.6896450375907472,4.29686302424145,0.06643725250251009,-3.7061021234475326,7.2601732861167365,45.184981872670235
1.4875945679245528,0.381974937995329,0.441581799799428,1.2794135911128481,1.946747973736898,7.811248940373654
0.5941124541347274,1.4520488334570967,0.8469749995194985,-4.731942165126443,-3.7818471272956735,22.540024589258486
2.865353462357741,-3.9899281978503067,1.287682457550544,0.9509841866907458,0.23606097647403151,5.340304357281699
1.8484912705011385,-0.06180821485311894,1.2462707636493624,1.938127921046005,1.9760266096877819,9.982070581939409
1.7562617377760308,5.97048394875787,2.4595228054794793,2.7679404017335525,10.329192224505046,77.74046979509549
2.4318398286265017,-4.904778046045969,2.951044841189892,0.6136310712597715,-3.790808134062125,20.104900180599223
0.5256506260962363,-3.076150521710425,2.4787455372732388,-0.01699844956799068,-3.6385805985256754,17.964257994145296
2.114989179409752,-0.9499485855724905,2.5021465304637163,1.4745906566298,-0.24008981525313947,15.11004561354483
0.694829963469476,5.597206451494378,2.427878993324752,3.4952399809972503,3.8542190073218507,24.134898799599462
0.22384715700102775,0.24617672980697103,1.991179841446165,-1.120058428425523,-3.7283747939740794,18.55778056993057
1.3983874140326953,-0.32559878434993217,0.9786877148755158,-3.964396766866553,-2.803594898394428,21.371538907446904
0.8741597103359576,-4.236800398227531,2.833880989482495,3.6714818240961486,-1.2245263451508053,4.205240082287176
2.809160982394152,-4.293232993364267,0.7081713306311956,-2.0265524894498226,-0.6136686464676387,6.872934078667951
2.3410656895998563,1.2922832644522626,0.8549427596796898,-3.089347729983807,2.850573110116802,31.388744334702697
2.0176097300731985,-5.114167994637135,1.29410172048492,4.571989060323812,0.1569659640750583,0.4163124759100065
1.7576983744125538,1.3145225405628633,1.7135696302769987,5.050262137142146,3.3596145425478054,16.151736501799533
2.0064381730765457,3.272683079543353,2.486849864860888,-0.919660693979758,2.1640362658606573,55.82943511786067
0.1318458817478495,-2.6958575748168494,2.0233656225657093,0.054483724749049056,-2.6209317369404403,11.59954348334189
1.1091346762501613,-2.431344785613013,2.316835799428187,-3.9367393403031423,-9.229810147119984,62.14749691577645
1.857068938808161,2.7400134955370192,2.780003741587104,1.443778064004397,2.954141397332344,36.849231281674385
2.729518558167085,2.153387878648031,2.6585034760924566,-5.108468810801327,-6.805522217227073,124.9307172747352
2.133869089493949,4.310844934970011,0.17712937798236594,1.2150311002971084,9.209396742794757,61.964297175901606
2.571824574421969,-0.8610266783430192,1.3355338204409573,-2.384391300452227,-0.4329122763346186,24.693448740516185
2.2640977061121283,0.1750605603258022,0.35742101272862836,1.1865175422750878,3.3394141750279647,16.02237895815338
1.8818036412554613,2.734245789504103,2.1814441077168505,-0.8913818623357612,1.6919847080784722,42.86578889991075
2.061201896547707,-2.7848537419263506,2.3341749423206055,2.407758161487963,-0.5430161165650409,6.611682545071257
2.4085876515432356,5.7668611082456085,2.6680354674234095,-5.82231924976448,-2.0931309253315233,179.0262493611547
1.3184968266523023,5.610154061916809,1.4553092641090974,-1.8399238512013185,5.042912127401975,53.26256183024361
2.5255711851188662,1.3469356548253104,1.5590017309747064,-4.400113679502413,-1.2216230277950888,58.87278517792308
1.5023480137173937,-4.882908805927575,1.795092752968691,3.4110664448021,-0.4207481852284393,1.1858619723865678
0.34027008405340886,-1.1234384918693694,0.42688623659978875,-3.4800673517974277,-1.485592854922597,6.062899301571484
2.7893577173059456,-5.230042702509188,2.0297867917665466,0.3026911531817593,-2.0722429815581864,10.833949033024444
1.9226713621908669,-1.4125878485865135,0.16383830310118808,3.557986101790955,1.451514107519363,5.275475767959735
0.7981509958064463,-5.985397196680154,2.572350185952275,-5.400253636936458,-13.89134344716295,107.4400068204018
1.6682427647071312,-2.430209044328157,1.7018197601723062,1.2735482898711568,-0.6216570001448447,5.329750174428133
1.2410454326888782,2.764687206428472,2.849192663254379,2.963854672152718,2.0128859636352043,20.030932128889464
0.8954194727868343,1.3599674590082722,2.4438508487212296e-05,-4.619195838913544,1.4608808609733837,5.320915354301898
0.44989873362400834,1.4997016721642071,0.9531302183023523,0.6462304532214407,0.07592288384676292,3.0600602013510017
2.840298749210258,-2.4872559003109824,0.24764063814268067,-2.8413981581598913,1.6131448660249605,8.46035550851952
1.7292619167654384,0.6453858299773549,2.865643993796004,4.943126208906668,2.1711029867997853,12.392430526656467
1.0686633651934048,-2.6536029861825208,1.0896264572176264,-2.1295987717573945,-2.408476928466582,10.676878345471868
2.4683714510205435,-1.622619505050833,2.939524063650431,-4.8188539226229,-13.22626681776973,111.94823022214516
1.9823858966918557,-4.323748480936668,0.6255554612475782,-5.485023185132518,-3.431186208529233,20.737602118263467
1.164803327715418,-0.7796275465236582,1.232260876120113,0.7151537950711828,-0.12241296498208952,4.4491661127362345
0.4073929079334674,2.7169626242259874,2.3662189059994576,-1.710069669059383,-5.222772959898487,31.5417955986849
2.799184506484453,3.981962207563078,2.746799977335077,3.108167301547467,10.819289610278295,83.28454542607983
0.388210150112995,-4.347216026066718,2.208668143512853,0.09914059208207071,-2.9483469022257798,13.570777371083157
0.555374482995629,0.771774431107102,2.9205576067473813,3.2159972310791956,-1.1138199028798166,6.617100929681306
1.197786131061984,1.0732009665724485,1.0488199788327224,4.447320510214364,1.8813982953298762,7.455457162850358
2.7091045513481493,-0.8746462149726604,1.870605431999572,-1.5892574330989515,-0.8719961174424999,29.5721643621932
0.11579442464043788,-1.6352199466474595,2.8756064036834807,2.844687793773687,-1.7745375887594166,6.896258863156085
0.8831020458569658,-5.777735769176873,0.5142416745275146,-3.0391087652544604,-1.5628363805157008,6.0454077918060465
2.0750270905046295,0.8990292241346918,2.645545995850639,-2.3237362728156943,-4.1924566244458426,55.53187367876572
1.5861558826555946,-4.964948659603448,0.075596825050113,-4.9458963917554115,-0.373894064243519,1.8772442150333077
0.5889119823141237,1.660478136638314,2.6718026563251263,-2.3522557434191707,-7.326245815180883,47.5853064838586
1.5725553558514747,-5.520278171408024,0.7772597554378522,3.1095586666646886,-0.0056757054338230604,0.10094626479819718
2.8879999654175226,-3.3793111722757834,2.37996312959492,4.185967824133332,0.9243454540909809,6.066027799626519
2.58471457588194,-2.8035147762161503,2.4515474629195535,-4.2302137893764815,-9.786943440850248,74.09341735787675
0.9588328857555943,-5.084077205608559,1.9113409426576298,-2.057115650011733,-4.646704961340732,24.890106136744162
1.1337193439367823,-0.6340097474187196,0.7592047873666005,-2.963762711179149,-1.5453835456849867,10.37488639767711
1.8267185237982946,-1.858493200001664,1.0346389270412155,-0.537887975271611,-0.17591282869829294,6.664970777116008
1.4562229207248256,-1.1392051952840574,2.069065845870031,-0.32892608926429334,-2.3091584303391057,15.636652868726339
0.751281045221579,1.752149302218973,0.6768983661893816,0.258787926402152,1.0632303562587635,5.435380158008895
2.6863828291666856,5.617450412956737,1.5658924024360281,-2.183654138050752,12.886012602922136,123.51944395894341
2.4101734088171733,-5.041098447712203,2.3303072726836747,-0.3182684727455638,-3.510642112008889,18.06629943096147
0.5056625815958308,1.6952859535218279,0.6497350387419656,1.1421290803659874,0.7212045182561446,2.8399392658072475
0.6094901732053118,4.859878961385714,1.1193718904919707,-0.7157882040257191,1.8324627601716696,17.31127905167696
0.658052940022008,0.03569083395987782,2.122081084175938,5.137845567037696,0.2987132510766727,1.534180626627168
1.6164254903341653,-2.304344268054433,1.9869420767204327,-0.639457321080457,-2.777072220850995,15.707171487077412
1.290799560215862,5.211740917056352,1.5306579158235043,-4.094771319623977,0.5337783429021439,60.49939931684052
0.7946774552761393,-2.6710145216762577,2.78719753584868,-1.3525660989482744,-6.217750792156137,36.70098325909497
0.8748645388076054,2.378685344710494,2.051801560086788,-0.14992427996321012,-0.9779834053691071,17.94879041029109
0.5633227283460761,-0.8381524520925283,2.254030277091719,2.0991302308957933,-1.3679871178279677,5.442097500810629
2.8466317522777915,2.0983544651085713,1.48237899465069,4.698732320172646,7.671922705470987,48.570462898650916
2.2188334973638457,-1.2665135763305875,2.496271323554074,-0.29628997443801275,-2.260338779164568,24.504892021711882
0.18238368364738422,1.5676833675093818,2.862187791769907,4.863982356226197,-0.5313093300131012,2.2208199249383673
0.0669591615628573,3.574414581345195,1.1851185695361952,0.7937622828334758,-0.7093829026579214,2.5813706702403043
2.2823136984213916,-5.741276750205154,0.3810736421392007,3.8575611835844037,0.1941469056606392,0.3608615263522495
1.8778819712544053,-0.21829976833627174,2.250416346570147,-4.183998919488145,-8.014386863783379,66.66388917965925
0.19046224198849127,2.5408623674525126,1.2364447660088076,-4.65450775888594,-5.755041756821905,34.277985240853944
2.509799400872949,-3.735102223037405,0.5486087920884618,-0.7521428182577212,0.3468084751229568,3.691329786812601
1.3274205622723545,5.4831876580196095,0.7577602896742781,-1.6698192788065152,7.092364475774096,48.57699917265526
2.468511777988695,-0.46577894389020225,2.318268708979274,3.714619233316479,2.6139110725963897,15.252430848440028
0.5019164450046231,2.677289434180949,2.887044402169135,3.715617983156513,0.0017903234562262023,7.3294901115341
2.9895229623016686,3.498707297289462,2.5135936978387567,4.588754178997954,11.077896870198035,79.5602190624943
2.6167822902152915,-0.7623797331252402,1.3751405494873246,-1.4495451700215334,0.631787899129033,21.715939382078684
2.868720446967618,-2.4128025481180853,1.7449238021386964,5.771361359289547,2.0773995474332607,8.508636971926002
2.446892249425667,-4.554785919560482,2.860713005090185,-3.3395550375524117,-10.181542076070231,71.14426844424624
2.1851066637952035,-1.0197699159410196,0.8572879984986435,1.202534016356601,1.9115279230657207,8.877883766432845
1.3455956930719402,0.3246703463033773,2.1270353455704925,0.03406251266006066,-1.3457968588779103,16.436862528820836
1.5116484923062843,1.495118563256591,1.0040083620895492,-2.5106052377960335,0.5308668953832476,20.339880189938068
2.230898718723754,3.77862245149825,1.6691858654216873,-5.22406364505431,0.17533851513838475,89.56803556953467
2.427339638362586,0.13234088991987014,2.69509878169725,-5.157628225831942,-11.320593129203244,112.17755965803866
2.756880263406925,5.576892154665428,0.751782224951963,-0.38495195223205525,15.374823912346038,122.98563991126196
1.8652944919776815,2.7976176774196126,0.6093898557746757,4.21861228863629,5.52380926485456,31.34379054344939
1.6503001663465597,-4.139209714949342,0.5113953081507715,1.9336874364100838,0.18031565162213622,0.467057692282771
1.3177454074475707,1.6381117819579007,0.2966824148805294,4.879077411428941,2.5977540608766585,11.462974531205209
2.684069117439129,4.559803214933472,0.8790260808228961,-4.4821634946894395,10.339807695276763,94.80816145418417
1.0753170156918643,2.820855863864811,2.2443618277349735,-5.842883172950343,-11.8691201217235,102.45174283815012
2.6481187466978753,-5.715796011835927,1.8772556715118465,-4.618683827532806,-8.670450410156002,57.31410448230734
0.5670498117555998,5.604807893483255,0.5135609295294162,4.780090650368102,3.178205260925979,19.388802829707032
1.905438583580304,-2.5847640906325218,0.1281510517541976,-2.7434244901457925,0.621926975509168,2.7878466842340344
0.6266316429284111,-1.9907828467410933,2.8313707785245823,4.1986513470012845,-0.9301254704359091,3.0598685162258965
0.6887298859193344,5.771798505082577,0.8141987837886496,2.066372580270218,3.975210125954908,25.26842125559211
1.8289054657421953,3.3718398377986443,2.2881048631808936,1.7186935938533567,4.983966611130611,39.453812490277485
1.7926896431342874,-4.889631826576405,1.6900987908606702,-4.186872567536943,-7.076228263881897,43.62379222173331
1.8421195245396134,3.543549588353331,0.5371789081722105,0.43824218617523747,6.598207694977822,39.72536780059872
2.6978601708014427,4.68411103272321,1.783447618319375,-2.592631205126123,8.910112078532517,104.28590576243022
1.7594685177592755,2.752536570640813,0.1291603942091618,-3.3511150350020253,5.109426134800181,28.248547227532995
2.5400425304042646,5.751929170815679,0.8912186196490517,-4.524887900958511,12.942977454993796,117.68321470051947
2.7834509441965043,4.973199829655659,1.867411040060791,2.7966273201717327,13.81928014807633,106.81360220995286
2.0682321479605212,-2.7066439484076605,0.9961146910440691,2.8803877345013285,0.8726544971864274,3.017755096048787
0.9165593234243908,-3.3648965895114302,0.08493018425863785,-1.6174186908801034,-0.08014407742406025,0.28058951885981026
2.883628741258139,-2.242781901840277,0.1231451696849255,5.733816249671565,2.2313413646682974,9.359542907338312
2.556090708357087,2.454234688255064,1.8680737317875797,0.21799574181313752,5.713576373782508,48.99974158909161
0.5397051879903828,4.743650674919712,1.4868376358857827,-3.2012055210352752,-2.8947986513708788,30.19453374824223
0.5262173335378624,5.9492703182646025,2.5125428932612834,-5.982814780901723,-14.453310915881703,121.18056961261442
0.3419163714702851,2.9890808069988895,2.7823139587334356,-3.0739467476992113,-9.326353151993901,63.091029919132396
0.7277995078237407,-4.8107663523434026,2.5701941012058858,2.7188290930489734,-1.4815237333306688,5.421399795369023
1.5675264051273508,4.316283836084549,0.05328474272463135,-2.935225089144264,6.765888885086904,41.24347808222494
1.5585574106676892,3.9969314799263094,1.0405872910422425,1.0012542231518156,6.075431059615763,36.87730652652518
1.2948099481633897,0.695539463245636,0.08172953504721459,-1.5047676684568774,1.8072331736050773,7.066193687894001
1.42613190313872,2.034257035260802,1.3934156378414846,4.044122503517732,3.2498217018625635,15.464019660213914
2.3852154477168783,-5.87412681077523,0.33172235999542765,-3.0449948478196487,-0.9518715553674131,3.6245026706847634
1.6479139154771243,-3.392620635596484,0.7307180340160077,-1.659128265664724,-1.0244207912532677,4.8883945814772565
1.073233755992459,-3.842055527531242,1.4306457204580758,4.6288543772976265,-0.02084178021778581,0.18515444334982156
0.6770995871736193,-5.015919720469471,1.7726091127168404,2.103630417956086,-0.9148226741646672,2.85068465440775
1.0613485527206603,0.6393271528467412,2.0203627666074073,4.683383241132297,1.1711712480789072,4.938512811497345
2.7306327565812025,-4.120357128254229,1.0897686277509486,0.8862511169600364,0.25901501099404883,4.03827994768261
1.6115649505655636,4.2297637957183385,1.2120768046057664,4.885111243094595,6.816539082350835,41.55834401309446
1.9907250320080596,1.4908438782633031,0.37227201570547264,5.009616362723902,4.159472438092543,21.472582768672886
1.4049077515487864,4.150098396057693,1.977679528420591,1.2106041269555419,4.574586758573318,35.57451040724807
2.634589034775375,-3.7745655256570236,0.37721073976176633,-4.251307974307194,-0.7966004872316147,8.254550348680054
1.129486427411142,-3.909603420291325,1.6812605226619897,-0.7451488106448965,-2.6315151051114074,11.662037688691182
1.9010236410984127,2.9448389131304387,2.1986259937081507,-3.5415718329600363,-2.4654447441165455,69.76536402928456
0.07322764541985893,-3.1716530230437936,1.9890122305402684,1.6458650899639127,-1.401320562013909,5.033653039004795
1.9669399451121654,-4.489594610204913,0.030567830895406822,0.07073043594614559,0.2986590493033351,0.6408172423280987
2.5940037101824456,-1.1877654596985467,1.5569175645681979,-0.38392785238214033,0.6539634084833226,17.2308751669625
0.7732453793516295,1.9815867825231672,0.7272052074584167,-5.343273965595611,-3.093438221604143,23.858748553318108
2.0572825847753418,-5.560295981357413,2.195993807742642,1.8323911077056625,-1.5155873419131423,5.828661188273536
0.7994198633690531,3.088513338469279,0.660000133357012,-0.4455023496324755,2.0344320654497405,11.158699996185407
0.610901013598291,4.2411946971546834,2.885417063614703,-4.39036501785163,-12.21509190532267,97.03758624335865
2.366080175519565,-4.696234245724323,1.626468830153097,5.597734120411292,0.4354342480582114,1.127294373733025
1.9298810551648427,3.042983688662941,2.6375458663105644,5.568867932476399,6.080206778159625,35.918318379982736
0.5386151916646049,-3.808102408785923,1.7081975401183347,-1.7778880761340554,-3.735108126668136,18.602480406009985
0.20516251927381235,-0.9321894727543187,0.4342340894777831,-3.2713544401843917,-1.4205336166925722,5.571009252274975
2.664944844986499,4.456325401287527,1.0939028706942764,0.4889652175829362,11.872973906747893,87.72407174940642
0.09677255672392338,-1.112324224573354,1.0993562227908578,5.703226286828164,-0.0002393568308439861,0.001655169889024022
1.7953382221419303,1.0519761215161452,0.8033904538678207,-1.8617893632089262,1.9094429849432089,17.715597856876485
1.5883092621216108,-1.3709655720447376,2.8054101466119663,-4.746416166182581,-13.179097711207984,101.86875028136535
2.7465209711426923,-4.2592616517854385,1.8527854223063387,0.912747332944793,-0.896815298846729,7.744346219338304
0.200637558585816,1.8311893418328307,0.32591945437844094,5.804728339470494,0.3674053588537064,0.8700403838500297
2.541234841292005,1.3204232214303164,0.22418345151460994,-1.8028237436021584,5.454899255542458,30.82352214308151
2.849349951233265,-0.3625238695995743,1.9216701893586183,4.451268018673812,3.9715366910108427,20.52177857547796
1.7785043197236607,-4.541453920137498,1.3598700792102658,0.6084015779550922,-1.0142804260058065,3.8862587243958067
1.09578033933122,-2.285361096765765,1.4523467145620015,1.6067714752528146,-0.5548001803246667,2.6265867401472702
2.880559886762727,-2.0037615266999373,1.9155919400537111,0.38812057663521027,0.31431984791983175,16.311327171599842
2.8561245273991576,-5.233754527307053,2.9697809066001,3.1208348887087314,-1.2541142264628662,7.176110762557697
0.4915086155453403,-1.09316342447031,1.4105684581264124,4.068111372386172,-0.010144032592366861,0.39345051469132625
1.4880449167671248,4.186956971281543,2.9732609970938233,5.965156277992011,6.183160407384848,36.944238386084436
2.4110531077753596,2.6826777899194454,2.907058113071277,1.4072359509090433,4.688433117327012,51.26835946558096
0.9907218690974577,-4.7829878623892315,1.7578491585501428,3.645148077351731,-0.38143974501022176,0.887975960927873
0.5985684694215632,1.0347892265373473,0.4319907820253598,3.5878244615450585,0.7678271931518796,2.2569292036972177
1.707072617096578,-2.477709346056465,2.0793280162179,-4.253373145580262,-8.711749802860089,58.88416975887223
1.3693739122677635,-1.6372160130628879,1.4705724065555636,1.952814097053813,0.020340829173910113,3.283641853646301
2.7771415908806425,-0.8905995911787663,1.306819592420846,-4.488322909537621,-2.6957013700061325,41.36355773331876
0.1599279466586886,2.021687567853312,1.5597020573121474,5.702403851067126,0.32332434151217837,0.7789878474196047
0.5385272078703354,0.6914744407220736,1.4727982742985786,-2.142987914036399,-3.2740633407720225,17.214645457323787
1.603823932412761,-2.502119263210937,1.4331894375120497,-0.4460599937000953,-1.432974755977889,8.166957704040385
0.5833479642099642,5.762395938150914,2.550890416547508,-3.2147804891396348,-6.781161323737116,61.91773245515245
1.5582870246644873,2.6656726452487827,0.6532183922525163,-2.5664880648280137,3.2757612828246994,24.765287443387987
2.034209103887948,-1.1075055409036492,0.549593918153094,-2.8365575433577517,0.43289433671293165,10.340325638104767
0.9728683403698476,-2.4495329604395857,0.07674011813318837,2.2380937915347285,0.1954865837572779,0.3641854245573794
0.24144795746512748,5.259721011447023,1.5529246689141774,3.6990332039359934,1.269948895050298,6.965232755963985
2.3097019823580833,1.9779981995602214,0.17178403102435724,5.586996822306348,5.737735353646591,32.97265878497782
0.2719872812909254,-3.184766147766605,1.9550196828319721,-1.1785395909397387,-3.7035904647402704,18.393479558602092
0.7103578383498149,-2.8810145338231035,0.5902995895110388,3.8216716644573565,0.05140493676193259,0.06232333835874475
1.0581431786956497,-4.634768509349964,2.1224022595679664,1.4966241814091907,-1.6752314755272746,6.3865509810651515
1.545938998157874,-1.4995981084849155,1.6209847837865285,4.05200679677349,0.7855235043489915,3.0901590629863067
0.7695623776198932,-4.303714155651913,2.1402174331839547,4.359395188889316,-0.41798774897799773,1.0031934508320215
2.7038556355857475,1.146891359908983,2.100342572446604,3.4608513601011652,5.4067295817315415,32.620496748525255
0.7472607905461796,-5.9049815260246845,2.8822921294256325,2.2582967944821295,-2.217025799724713,9.279564904305811
0.2026045938127219,4.766740134923051,2.378245489148385,1.4407473023670379,-1.3856903335911293,9.819238991755967
